#,fault_id,created,message,updated,url
4903,36539,2022-05-11 19:14:00.852000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,ntegkerfors-chaken-9-4-22-18-30-prognostika-stoichimatos
4904,36540,2022-05-11 19:14:04.427000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,soyntsval-chamarmpi-9-4-22-16-00-prognostika-stoichimatos
4905,36541,2022-05-11 19:14:07.713000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,tontela-sportingk-9-4-22-22-30-prognostika-stoichimatos
4906,36542,2022-05-11 19:14:09.198000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,mpenfika-mpelenenses-9-4-22-20-00-prognostika-stoichimatos
4907,36543,2022-05-11 19:14:10.583000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,ponte-preta-gkremio-9-4-22-22-30-prognostika-stoichimatos
4908,36544,2022-05-11 19:14:12.021000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,pasos-fereira-maritimo-9-4-22-17-30-prognostika-stoichimatos
4909,36545,2022-05-11 19:14:13.344000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,sapekoense-itoyano-9-4-22-22-00-prognostika-stoichimatos
4910,36546,2022-05-11 19:14:14.804000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,inter-maiami-nioy-ingklant-9-4-22-22-00-prognostika-stoichimatos
4911,36547,2022-05-11 19:14:16.824000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,oyn-katolika-la-serena-10-4-22-03-00-prognostika-stoichimatos
4912,36548,2022-05-11 19:14:19.276000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,amperntin-ros-kaoynti-9-4-22-17-00-prognostika-stoichimatos
4913,36549,2022-05-11 19:14:20.727000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,mpagern-aoygksmpoyrgk-9-4-22-16-30-prognostika-stoichimatos
4914,36550,2022-05-11 19:14:22.162000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,panaitolikos-atromitos-9-4-22-20-30-prognostika-stoichimatos
4915,36551,2022-05-13 18:03:40.226000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,amperntin-ros-kaoynti-9-4-22-17-00-prognostika-stoichimatos
4916,36552,2022-05-13 18:03:43.355000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,pasos-fereira-maritimo-9-4-22-17-30-prognostika-stoichimatos
4917,36553,2022-05-13 18:03:45.592000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,inter-maiami-nioy-ingklant-9-4-22-22-00-prognostika-stoichimatos
4918,36554,2022-05-13 18:03:46.035000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,amperntin-ros-kaoynti-9-4-22-17-00-prognostika-stoichimatos
4919,36555,2022-05-13 18:03:46.488000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,pasos-fereira-maritimo-9-4-22-17-30-prognostika-stoichimatos
4920,36560,2022-05-13 18:11:36.674000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%81%ce%bf%ce%bd%cf%84%ce%b1-%ce%b5%ce%be%ce%b5%ce%bb%cf%83%ce%b9%ce%bf%cf%81-14-5-22-2100-%cf%80%cf%81"
4921,36574,2022-05-13 18:11:37.755000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%81%ce%bf%ce%bd%cf%84%ce%b1-%ce%b5%ce%be%ce%b5%ce%bb%cf%83%ce%b9%ce%bf%cf%81-14-5-22-2100-%cf%80%cf%81"
4922,36582,2022-05-13 18:11:38.888000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%86%ce%ba-%ce%b1%cf%8a%ce%bd%cf%84%cf%87%ce%bf%cf%86%ce%b5%ce%bd-%ce%bd%cf%84%ce%b5-%ce%b3%ce%ba%cf%81"
4923,36599,2022-05-13 18:11:44.881000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon TUR""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%83%ce%b9%ce%b2%ce%b1%cf%83%cf%80%ce%bf%cf%81-%ce%b1%ce%bb%ce%b1%ce%bd%ce%b9%ce%b1%cf%83%cf%80%ce%bf%c"
4924,36600,2022-05-13 18:11:47.473000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon TUR""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%ba%ce%b1%cf%8a%cf%83%ce%b5%cf%81%ce%b9%cf%83%cf%80%ce%bf%cf%81-%cf%84%cf%81%ce%b1%ce%bc%cf%80%ce%b6%c"
4925,36601,2022-05-13 18:11:47.492000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%bc%cf%80%cf%81%ce%b5%ce%bd%cf%84%ce%b1-%ce%bd%cf%84%ce%b5%ce%bd-%cf%87%ce%b1%ce%b1%ce%b3%ce%ba-10-5-2"
4926,36602,2022-05-13 18:11:47.510000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%b5%ce%be%ce%b5%ce%bb%cf%83%ce%b9%ce%bf%cf%81-%cf%81%ce%bf%ce%bd%cf%84%ce%b1-10-5-22-2200-%cf%80%cf%81"
4927,36603,2022-05-13 18:11:47.531000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%bd%cf%84%ce%b5-%ce%b3%ce%ba%cf%81%ce%b1%ce%b1%cf%86%cf%83%cf%84%cf%83%ce%b1%cf%80-%cf%86%ce%ba-%ce%b1"
4928,36644,2022-05-13 18:15:50.909000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,sent-miren-reintzers-10-4-22-14-00-prognostika-stoichimatos
4929,36645,2022-05-13 18:15:52.995000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,ntegkerfors-chaken-9-4-22-18-30-prognostika-stoichimatos
4930,36646,2022-05-13 18:15:54.261000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,soyntsval-chamarmpi-9-4-22-16-00-prognostika-stoichimatos
4931,36647,2022-05-13 18:15:57.293000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,tontela-sportingk-9-4-22-22-30-prognostika-stoichimatos
4932,36648,2022-05-13 18:15:58.594000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,mpenfika-mpelenenses-9-4-22-20-00-prognostika-stoichimatos
4933,36649,2022-05-13 18:16:01.022000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,ponte-preta-gkremio-9-4-22-22-30-prognostika-stoichimatos
4934,36650,2022-05-13 18:16:02.435000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,pasos-fereira-maritimo-9-4-22-17-30-prognostika-stoichimatos
4935,36651,2022-05-13 18:16:05.735000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,sapekoense-itoyano-9-4-22-22-00-prognostika-stoichimatos
4936,36652,2022-05-13 18:16:08.082000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,inter-maiami-nioy-ingklant-9-4-22-22-00-prognostika-stoichimatos
4937,36653,2022-05-13 18:16:10.018000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,oyn-katolika-la-serena-10-4-22-03-00-prognostika-stoichimatos
4938,36654,2022-05-13 18:16:11.736000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,amperntin-ros-kaoynti-9-4-22-17-00-prognostika-stoichimatos
4939,36655,2022-05-13 18:16:13.718000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,mpagern-aoygksmpoyrgk-9-4-22-16-30-prognostika-stoichimatos
4940,36656,2022-05-13 18:16:15.770000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,panaitolikos-atromitos-9-4-22-20-30-prognostika-stoichimatos
4941,36657,2022-05-13 18:51:04.522000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,amperntin-ros-kaoynti-9-4-22-17-00-prognostika-stoichimatos
4942,36658,2022-05-13 18:51:05.812000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,pasos-fereira-maritimo-9-4-22-17-30-prognostika-stoichimatos
4943,36659,2022-05-13 18:51:08.106000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,inter-maiami-nioy-ingklant-9-4-22-22-00-prognostika-stoichimatos
4944,36660,2022-05-13 18:51:08.424000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,amperntin-ros-kaoynti-9-4-22-17-00-prognostika-stoichimatos
4945,36661,2022-05-13 18:51:08.802000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,pasos-fereira-maritimo-9-4-22-17-30-prognostika-stoichimatos
4946,36663,2022-05-13 18:52:51.808000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%81%ce%bf%ce%bd%cf%84%ce%b1-%ce%b5%ce%be%ce%b5%ce%bb%cf%83%ce%b9%ce%bf%cf%81-14-5-22-2100-%cf%80%cf%81"
4947,36664,2022-05-13 18:52:53.879000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%81%ce%bf%ce%bd%cf%84%ce%b1-%ce%b5%ce%be%ce%b5%ce%bb%cf%83%ce%b9%ce%bf%cf%81-14-5-22-2100-%cf%80%cf%81"
4948,36665,2022-05-13 18:52:55.002000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%86%ce%ba-%ce%b1%cf%8a%ce%bd%cf%84%cf%87%ce%bf%cf%86%ce%b5%ce%bd-%ce%bd%cf%84%ce%b5-%ce%b3%ce%ba%cf%81"
4949,36666,2022-05-13 18:53:00.303000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon TUR""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%cf%83%ce%b9%ce%b2%ce%b1%cf%83%cf%80%ce%bf%cf%81-%ce%b1%ce%bb%ce%b1%ce%bd%ce%b9%ce%b1%cf%83%cf%80%ce%bf%c"
4950,36667,2022-05-13 18:53:03.574000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon TUR""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%ba%ce%b1%cf%8a%cf%83%ce%b5%cf%81%ce%b9%cf%83%cf%80%ce%bf%cf%81-%cf%84%cf%81%ce%b1%ce%bc%cf%80%ce%b6%c"
4951,36668,2022-05-13 18:53:03.586000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%bc%cf%80%cf%81%ce%b5%ce%bd%cf%84%ce%b1-%ce%bd%cf%84%ce%b5%ce%bd-%cf%87%ce%b1%ce%b1%ce%b3%ce%ba-10-5-2"
4952,36669,2022-05-13 18:53:03.593000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%b5%ce%be%ce%b5%ce%bb%cf%83%ce%b9%ce%bf%cf%81-%cf%81%ce%bf%ce%bd%cf%84%ce%b1-10-5-22-2200-%cf%80%cf%81"
4953,36670,2022-05-13 18:53:03.601000,com.milan.tipster.error.exception.TipsterException: Competition not found in DB!,,"<tr>
 <td> <span class=""flag flag-icon NLD""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://mobile.matchmoney.com.gr/analuseis-agonon/%ce%bd%cf%84%ce%b5-%ce%b3%ce%ba%cf%81%ce%b1%ce%b1%cf%86%cf%83%cf%84%cf%83%ce%b1%cf%80-%cf%86%ce%ba-%ce%b1"
4954,36672,2022-05-13 18:54:23.329000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,sent-miren-reintzers-10-4-22-14-00-prognostika-stoichimatos
4955,36673,2022-05-13 18:54:25.302000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,ntegkerfors-chaken-9-4-22-18-30-prognostika-stoichimatos
4956,36674,2022-05-13 18:54:26.665000,org.springframework.dao.IncorrectResultSizeDataAccessException: query did not return a unique result: 2; nested exception is javax.persistence.NonUniqueResultException: query did not return a unique result: 2,,soyntsval-chamarmpi-9-4-22-16-00-prognostika-stoichimatos
